iter	RMSE
1514	0.2273254675
1515	0.2272648142
1516	0.2271971444
1517	0.2271935788
1518	0.2271479909
1519	0.2271401457
1520	0.2270699576
1521	0.2270521593
1522	0.2270403514
1523	0.2270376416
1524	0.2269898253
1525	0.2269539832
1526	0.2268920743
1527	0.2268696757
1528	0.2268198077
1529	0.2267742151
1530	0.2267425105
1531	0.2266903319
1532	0.2266699346
1533	0.2266329633
1534	0.226581474
1535	0.2265381613
1536	0.226472828
1537	0.2264687272
1538	0.2264428336
1539	0.2264251643
1540	0.22640079
1541	0.2263478309
1542	0.2263158065
1543	0.2263121465
1544	0.2262844859
1545	0.226228743
1546	0.2261982938
1547	0.2261455652
1548	0.2260981751
1549	0.2260649276
1550	0.2259996651
1551	0.2259321516
1552	0.2258672834
1553	0.2258101932
1554	0.2257766796
1555	0.2257198539
1556	0.225700433
1557	0.2256689491
1558	0.2256654543
1559	0.2256182625
1560	0.2255840574
1561	0.2255382034
1562	0.2254969123
1563	0.2254967712
1564	0.2254933128
1565	0.2254751303
1566	0.2254116666
1567	0.2253864936
1568	0.225359122
1569	0.2253069069
1570	0.2253035347
1571	0.2252552855
1572	0.2252106099
1573	0.2251698282
1574	0.2251514218
1575	0.2251359506
1576	0.2251145851
1577	0.2250714062
1578	0.2250281574
1579	0.225026876
1580	0.2249984183
1581	0.2249521921
1582	0.2249104764
1583	0.2248770811
1584	0.2248768404
1585	0.2248268921
1586	0.2247718292
1587	0.2247481966
1588	0.2247350736
1589	0.2247211101
1590	0.2246804929
1591	0.2246385429
1592	0.2245783814
1593	0.2245495562
1594	0.2245104778
1595	0.2245020837
1596	0.2244558873
1597	0.2244396202
1598	0.2244389761
1599	0.224402654
1600	0.2243667495
1601	0.2243499734
1602	0.2243059543
1603	0.2242886216
1604	0.2242675434
1605	0.2242268497
1606	0.2241734625
1607	0.2241451613
1608	0.2241416271
1609	0.2241155207
1610	0.2240782025
1611	0.2240748428
1612	0.2240700796
1613	0.224069458
1614	0.2240399015
1615	0.2240128094
1616	0.223965696
1617	0.223941425
1618	0.2238965654
1619	0.2238646833
1620	0.2238592598
1621	0.2238286584
1622	0.2237891746
1623	0.2237489584
1624	0.2237102106
1625	0.2236685154
1626	0.223621737
1627	0.2236072957
1628	0.2235702746
1629	0.2235330903
1630	0.2235315352
1631	0.2234955428
1632	0.2234466438
1633	0.2234427221
1634	0.2234133813
1635	0.2233754876
1636	0.2233507263
1637	0.2233188852
1638	0.2232942132
1639	0.2232527675
1640	0.2232196898
1641	0.2231776667
1642	0.2231305067
1643	0.2230912475
1644	0.2230874816
1645	0.2230841957
1646	0.2230471355
1647	0.2230078739
1648	0.2229774563
1649	0.2229175171
1650	0.2228768958
1651	0.2228390682
1652	0.2227989011
1653	0.2227668812
1654	0.2227371934
1655	0.2226762638
1656	0.2226729866
1657	0.2226349374
1658	0.2225999616
1659	0.2225589529
1660	0.222509521
1661	0.2224691693
1662	0.2224535807
1663	0.2224534258
1664	0.2224018497
1665	0.2223704267
1666	0.2223334724
1667	0.2222639517
1668	0.2222602959
1669	0.2222453359
1670	0.2221949193
1671	0.2221674992
1672	0.2221261866
1673	0.2220871637
1674	0.2220633438
1675	0.2220234048
1676	0.2219938284
1677	0.2219293887
1678	0.2218889174
1679	0.2218458143
1680	0.2218403814
1681	0.221802206
1682	0.2217814192
1683	0.2217737214
1684	0.2217444372
1685	0.2217318628
1686	0.2216975821
1687	0.2216496513
1688	0.2216256456
1689	0.2216113454
1690	0.2215739397
1691	0.2215567134
1692	0.2215328371
1693	0.2215025148
1694	0.2214697297
1695	0.221466479
1696	0.2214371229
1697	0.2213770303
1698	0.2213330582
1699	0.2212953271
1700	0.2212519988
1701	0.2212094721
1702	0.2211804782
1703	0.2211388177
1704	0.2210922238
1705	0.2210570578
1706	0.2210339904
1707	0.2209953687
1708	0.2209697418
1709	0.2209164859
1710	0.2208855807
1711	0.2208381694
1712	0.2208339838
1713	0.2208261823
1714	0.2208255399
1715	0.2207724079
1716	0.2207138923
1717	0.2206814162
1718	0.2206501642
1719	0.2206081762
1720	0.2205789241
1721	0.2205748064
1722	0.2205149063
1723	0.2204691228
1724	0.2204243116
1725	0.2204076956
1726	0.220345733
1727	0.2203230745
1728	0.2203064674
1729	0.2202803417
1730	0.2202412102
1731	0.2201877862
1732	0.2201482528
1733	0.2201106144
1734	0.2200684117
1735	0.2200434971
1736	0.2200036349
1737	0.2199861839
1738	0.219951781
1739	0.2199516439
1740	0.2199167561
1741	0.219915089
1742	0.2198658065
1743	0.2198171557
1744	0.2197971414
1745	0.2197591556
1746	0.219728025
1747	0.2196747808
1748	0.2196416302
1749	0.2195872128
1750	0.2195495206
1751	0.2195092793
1752	0.2194670276
1753	0.2194427644
1754	0.2193986847
1755	0.2193504259
1756	0.2193236636
1757	0.2192725706
1758	0.2192278719
1759	0.219173691
1760	0.2191144373
1761	0.2190787539
1762	0.219051016
1763	0.2190427416
1764	0.2190017915
1765	0.2189556089
1766	0.2189305307
1767	0.2188955136
1768	0.2188508485
1769	0.2188149008
1770	0.2187595144
1771	0.2187302796
1772	0.2186942069
1773	0.2186459918
1774	0.2186258642
1775	0.2185912828
1776	0.2185634705
1777	0.2185273494
1778	0.2185063876
1779	0.2184801613
1780	0.2184477425
1781	0.2184103466
1782	0.2183755105
1783	0.2183298396
1784	0.2182992134
1785	0.2182611947
1786	0.2182334327
1787	0.2181711094
1788	0.2181436982
1789	0.2181307365
1790	0.2180856404
1791	0.2180374972
1792	0.2180013968
1793	0.2179770733
1794	0.2179507474
1795	0.2178874502
1796	0.2178658654
1797	0.2178157042
1798	0.2177802316
1799	0.2177504451
1800	0.217689572
1801	0.2176370183
1802	0.2176145935
1803	0.2175691122
1804	0.2175225492
1805	0.2174869832
1806	0.2174790748
1807	0.2174649244
1808	0.2174288979
1809	0.2173834517
1810	0.2173392484
1811	0.2173360909
1812	0.2173183583
1813	0.2172851378
1814	0.2172356001
1815	0.2172006941
1816	0.2171422701
1817	0.2171109219
1818	0.2170953419
1819	0.2170582381
1820	0.2170256491
1821	0.2169762766
1822	0.2169375378
1823	0.2168681545
1824	0.2168617993
1825	0.216811448
1826	0.2167797068
1827	0.2167575908
1828	0.2167357533
1829	0.2167043019
1830	0.2166352129
1831	0.2166051082
1832	0.2165708856
1833	0.2165401849
1834	0.2165221443
1835	0.216491235
1836	0.2164494396
1837	0.2164143436
1838	0.2163857723
1839	0.2163489033
1840	0.2162955561
1841	0.2162657998
1842	0.2162373558
1843	0.2162078133
1844	0.2161654787
1845	0.2161409054
1846	0.2160974163
1847	0.2160638417
1848	0.2160607038
1849	0.2160309413
1850	0.2160049628
1851	0.2159836201
1852	0.2159608288
1853	0.2159289897
1854	0.2158908111
1855	0.2158446088
1856	0.2158076907
1857	0.2157635215
1858	0.2157546861
1859	0.2157106745
1860	0.2156671415
1861	0.2156331666
1862	0.2156072679
1863	0.2155734904
1864	0.2155416757
1865	0.2154984725
1866	0.2154481461
1867	0.2154216425
1868	0.2153996365
1869	0.2153687435
1870	0.2153475589
1871	0.2153196042
1872	0.2152842782
1873	0.2152550938
1874	0.2152241725
1875	0.2151831532
1876	0.2151460331
1877	0.2151193469
1878	0.2150632134
1879	0.2150403786
1880	0.2150138591
1881	0.2149841899
1882	0.2149459337
1883	0.2149075157
1884	0.2148857138
1885	0.2148534474
1886	0.2148330397
1887	0.2147953764
1888	0.2147636425
1889	0.2147493662
1890	0.2147137257
1891	0.2146915906
1892	0.2146483227
1893	0.2146264078
1894	0.214602009
1895	0.2145778253
1896	0.2145485305
1897	0.2145223526
1898	0.2144871103
1899	0.2144435336
1900	0.2144202224
1901	0.214379886
1902	0.2143668373
1903	0.2143244302
1904	0.2142738947
1905	0.2142398181
1906	0.214189486
1907	0.2141567741
1908	0.2141024303
1909	0.2140809815
1910	0.2140302785
1911	0.2140112369
1912	0.2139698298
1913	0.2139408491
1914	0.2139119702
1915	0.2138717425
1916	0.213871701
1917	0.2138716089
1918	0.213832492
1919	0.2137917646
1920	0.2137594102
1921	0.2137563977
1922	0.2137249899
1923	0.2137078939
1924	0.2136636958
1925	0.2136612652
1926	0.2136390644
1927	0.2136169185
1928	0.2135970212
1929	0.2135632362
1930	0.2135270577
1931	0.2134849116
1932	0.2134163652
1933	0.2133881216
1934	0.2133723652
1935	0.2133645702
1936	0.2133311518
1937	0.2132913579
1938	0.2132523498
1939	0.2132243765
1940	0.2132096552
1941	0.2131802013
1942	0.2131542936
1943	0.2131136117
1944	0.2130989051
1945	0.2130733453
1946	0.2130394523
1947	0.2130044409
1948	0.2129689932
1949	0.2129343357
1950	0.2129169391
1951	0.2128816845
1952	0.2128803732
1953	0.2128439138
1954	0.2127891896
1955	0.2127793591
1956	0.2127427381
1957	0.2126756694
1958	0.2126755791
1959	0.2126468291
1960	0.2126383909
1961	0.212615211
1962	0.212562289
1963	0.2125273523
1964	0.2124780355
1965	0.2124301241
1966	0.2123996625
1967	0.2123958766
1968	0.2123591456
1969	0.2123269261
1970	0.2123121024
1971	0.2122818623
1972	0.2122513519
1973	0.21220613
1974	0.2122030537
1975	0.2121716148
1976	0.2121249378
1977	0.2120689045
1978	0.2120556942
1979	0.2120237042
1980	0.2119985558
1981	0.2119973018
1982	0.21196628
1983	0.2119472756
1984	0.2119344206
1985	0.2119076241
1986	0.211903947
1987	0.2118561324
1988	0.2118335956
1989	0.2118219981
1990	0.2117679676
1991	0.2117469201
1992	0.2117082366
1993	0.2116915373
1994	0.2116674961
1995	0.2116286143
1996	0.2116106303
1997	0.2115837353
1998	0.2115483575
1999	0.2115322596
2000	0.2115266323
2001	0.2114833682
2002	0.2114489112
2003	0.2114062819
2004	0.2113818586
2005	0.2113467985
2006	0.2113087901
2007	0.2112982064
2008	0.2112775077
2009	0.2112417884
2010	0.2112383692
2011	0.2111847081
2012	0.2111650449
2013	0.2111418607
2014	0.2111101739
2015	0.2110828023
2016	0.2110610052
2017	0.2110210647
2018	0.2110058536
2019	0.2109734282
2020	0.2109485822
2021	0.2108911753
2022	0.2108563212
2023	0.2108090714
2024	0.2107792525
2025	0.2107713227
2026	0.2107266255
2027	0.2106904268
2028	0.2106735718
2029	0.2106614956
2030	0.2106064327
2031	0.2105524347
2032	0.2104980391
2033	0.2104691827
2034	0.2104645113
2035	0.2104324742
2036	0.210401327
2037	0.2103484757
2038	0.2103350518
2039	0.2102833374
2040	0.2102581846
2041	0.21023999
2042	0.2101938947
2043	0.2101616973
2044	0.2101410798
2045	0.2100949537
2046	0.2100699801
2047	0.2100324116
2048	0.2100323185
2049	0.210012127
2050	0.2100119898
2051	0.2099830271
2052	0.2099800384
2053	0.2099639123
2054	0.2099287878
2055	0.2099017471
2056	0.2099008545
2057	0.2098668248
2058	0.2098475547
2059	0.2098311529
2060	0.2098041925
2061	0.2097737434
2062	0.2097368708
2063	0.2097105304
2064	0.2097065565
2065	0.2096817272
2066	0.209652732
2067	0.2096125041
2068	0.2095713533
2069	0.2095494687
2070	0.2094970872
2071	0.2094951661
2072	0.2094817375
2073	0.2094545659
2074	0.2094230709
2075	0.2094025412
2076	0.2093573408
2077	0.2093207951
2078	0.209290136
2079	0.2092609112
2080	0.2092408248
2081	0.209210619
2082	0.2091823142
2083	0.2091543231
2084	0.2091253872
2085	0.2091108249
2086	0.2090688855
2087	0.2090398448
2088	0.2090251859
2089	0.2090185419
2090	0.2089796541
2091	0.2089684625
2092	0.2089683176
2093	0.2089334638
2094	0.2088904737
2095	0.2088790643
2096	0.2088610271
2097	0.2088232088
2098	0.2087834386
2099	0.2087423399
2100	0.2087078112
2101	0.2086773058
2102	0.2086358024
2103	0.208628448
2104	0.2086103958
2105	0.2085872311
2106	0.2085720615
2107	0.208552027
2108	0.2085404058
2109	0.2085142528
2110	0.2084866808
2111	0.2084571972
2112	0.2084085177
2113	0.2083852288
2114	0.2083435015
2115	0.2083096853
2116	0.2082854934
2117	0.208257244
2118	0.2082208387
2119	0.208183321
2120	0.2081554607
2121	0.2081171594
2122	0.2081002262
2123	0.2080593215
2124	0.2080546321
2125	0.2080412794
2126	0.2080187237
2127	0.2080151763
2128	0.2080118848
2129	0.2079606675
2130	0.2079128628
2131	0.2078914205
2132	0.2078872267
2133	0.2078631587
2134	0.2078244926
2135	0.2078026435
2136	0.2077996792
2137	0.207777105
2138	0.2077722054
2139	0.2077369245
2140	0.2077253128
2141	0.2077014844
2142	0.2076763322
2143	0.2076404605
2144	0.2076180187
2145	0.2075681711
2146	0.2075096975
2147	0.207495353
2148	0.2074509859
2149	0.2074260332
2150	0.2073968796
2151	0.2073441498
2152	0.2073378515
2153	0.2073377265
2154	0.2073219076
2155	0.2073216087
2156	0.2073180633
2157	0.207291668
2158	0.2072737557
2159	0.2072355488
2160	0.2071752133
2161	0.2071259461
2162	0.2070913419
2163	0.2070803405
2164	0.20704692
2165	0.2070110339
2166	0.2069804615
2167	0.2069356225
2168	0.2069058738
2169	0.2068965687
2170	0.2068568223
2171	0.2068190417
2172	0.2067855492
2173	0.2067680022
2174	0.2067311263
2175	0.2066849622
2176	0.2066595829
2177	0.2066391776
2178	0.2066228966
2179	0.2066095654
2180	0.2065780523
2181	0.2065582439
2182	0.2065570578
2183	0.206540525
2184	0.2065210178
2185	0.2064939093
2186	0.2064507986
2187	0.2064213639
2188	0.2063970512
2189	0.2063679619
2190	0.2063433233
2191	0.2063256322
2192	0.2062888381
2193	0.2062507172
2194	0.2062179623
2195	0.2061750951
2196	0.2061734153
2197	0.2061016181
2198	0.206085874
2199	0.2060463432
2200	0.206025202
2201	0.2059940651
2202	0.2059626884
2203	0.2059409776
2204	0.2059089599
2205	0.2058793738
2206	0.2058589544
2207	0.205810774
2208	0.2057674349
2209	0.2057660856
2210	0.2057621915
2211	0.2057303931
2212	0.2057266926
2213	0.2057240104
2214	0.2057056719
2215	0.2056732472
2216	0.205641585
2217	0.2056131204
2218	0.2055886363
2219	0.2055594872
2220	0.205512268
2221	0.205496865
2222	0.2054713691
2223	0.2054586769
2224	0.2054109328
2225	0.2053959843
2226	0.2053614157
2227	0.2053611487
2228	0.2053315666
2229	0.2052722723
2230	0.2052467828
2231	0.2052042235
2232	0.2051652454
2233	0.2051524531
2234	0.2051288276
2235	0.2051252805
2236	0.2050900016
2237	0.2050476732
2238	0.2050344428
2239	0.2050331362
2240	0.2050141465
2241	0.2049899087
2242	0.2049845566
2243	0.2049439033
2244	0.2049409172
2245	0.2049175763
2246	0.2049165042
2247	0.2048939811
2248	0.2048681468
2249	0.204852652
2250	0.2048172423
2251	0.2048048527
2252	0.2047647179
2253	0.2047312942
2254	0.2047050036
2255	0.2046845342
2256	0.2046554349
2257	0.2046328646
2258	0.2046048695
2259	0.2045798848
2260	0.2045454716
2261	0.2045008904
2262	0.2044726857
2263	0.2044361003
2264	0.2044162351
2265	0.2043982519
2266	0.204358528
2267	0.2043233702
2268	0.2043134713
2269	0.2042813851
2270	0.2042489086
2271	0.2042191602
2272	0.2041810276
2273	0.2041506093
2274	0.2041350727
2275	0.2040982019
2276	0.20406653
2277	0.2040322128
2278	0.2040019618
2279	0.2039795851
2280	0.2039542547
2281	0.2039218616
2282	0.2038972046
2283	0.203867007
2284	0.2038557477
2285	0.20382622
2286	0.2038066976
2287	0.2037899202
2288	0.2037775259
2289	0.2037566225
2290	0.2037388048
2291	0.2037106809
2292	0.2036758412
2293	0.2036371857
2294	0.2036113353
2295	0.203583612
2296	0.2035780027
2297	0.2035581223
2298	0.2035132692
2299	0.2034915474
2300	0.2034593091
2301	0.2034499254
2302	0.2034498433
2303	0.2034026229
2304	0.2033812135
2305	0.2033523085
2306	0.2033037499
2307	0.2032723475
2308	0.2032398295
2309	0.2032263229
2310	0.2031980317
2311	0.2031763282
2312	0.2031578889
2313	0.2031085394
2314	0.203069496
2315	0.2030475313
2316	0.2030243598
2317	0.203021249
2318	0.2029853275
2319	0.2029557615
2320	0.2029279467
2321	0.2029097819
2322	0.2028679643
2323	0.2028315083
2324	0.2028150725
2325	0.2027701923
2326	0.2027453335
2327	0.2027299879
2328	0.2027038172
2329	0.2026661524
2330	0.2026270328
2331	0.2026038762
2332	0.2025901329
2333	0.2025542595
2334	0.2025152106
2335	0.2024943957
2336	0.202454369
2337	0.202422495
2338	0.2024224527
2339	0.2023806646
2340	0.2023611645
2341	0.2023255383
2342	0.2023039802
2343	0.202288745
2344	0.2022626824
2345	0.202217626
2346	0.2021841396
2347	0.2021551442
2348	0.2021175306
2349	0.2020733237
2350	0.2020425211
2351	0.2020315509
2352	0.2020077693
2353	0.2019702517
2354	0.2019360131
2355	0.2019141579
2356	0.2018859284
2357	0.2018844642
2358	0.2018527839
2359	0.2018499101
2360	0.2018197082
2361	0.201803649
2362	0.2017848535
2363	0.2017506287
2364	0.201719124
2365	0.2016775178
2366	0.2016580825
2367	0.201625637
2368	0.2015948095
2369	0.2015708286
2370	0.2015307948
2371	0.2014844341
2372	0.2014684835
2373	0.201448167
2374	0.2014348067
2375	0.2014167682
2376	0.2014054165
2377	0.2013814737
2378	0.2013349419
2379	0.2013214697
2380	0.2012830364
2381	0.2012829893
2382	0.2012554974
2383	0.2012420291
2384	0.201200289
2385	0.2011822092
2386	0.2011405362
2387	0.2010978925
2388	0.2010784791
2389	0.2010505731
2390	0.2010498061
2391	0.2010181686
2392	0.2009795267
2393	0.2009461532
2394	0.2009445627
2395	0.2009015399
2396	0.2008620857
2397	0.2008240157
2398	0.2007750129
2399	0.2007535275
2400	0.2007285114
2401	0.200700403
2402	0.20067349
2403	0.2006486059
2404	0.2006371686
2405	0.2005879074
2406	0.2005546529
2407	0.2005545892
2408	0.200519793
2409	0.2004937357
2410	0.200459013
2411	0.2004500589
2412	0.2004346929
2413	0.2004079899
2414	0.2003913513
2415	0.2003776209
2416	0.2003356281
2417	0.2002927434
2418	0.2002732472
2419	0.2002399655
2420	0.2002028176
2421	0.2001656821
2422	0.2001464741
2423	0.2001325536
2424	0.2001118054
2425	0.2000973782
2426	0.2000589361
2427	0.2000560858
2428	0.2000169859
2429	0.1999844637
2430	0.1999757534
2431	0.1999429987
2432	0.1999202729
2433	0.1999078145
2434	0.1998816084
2435	0.1998644108
2436	0.1998500803
2437	0.1998205469
2438	0.1997886037
2439	0.1997742681
2440	0.1997405369
2441	0.1997075185
2442	0.1996980837
2443	0.1996854843
2444	0.1996553052
2445	0.1996362682
2446	0.1996006547
2447	0.199574185
2448	0.1995453253
2449	0.1995107168
2450	0.1994535155
2451	0.199419292
2452	0.1993967611
2453	0.1993736193
2454	0.1993446265
2455	0.1993147612
2456	0.1992998002
2457	0.1992718867
2458	0.1992560096
2459	0.1992283171
2460	0.1991982499
2461	0.1991869063
2462	0.1991652427
2463	0.1991626683
2464	0.1991458315
2465	0.1991011604
2466	0.1990807806
2467	0.1990450558
2468	0.1990221899
2469	0.1989989011
2470	0.1989882592
2471	0.1989882142
2472	0.1989669722
2473	0.1989406961
2474	0.198920899
2475	0.1988837135
2476	0.1988588914
2477	0.1988443361
2478	0.1988067054
2479	0.1987853315
2480	0.1987580396
2481	0.1987359762
2482	0.1987158231
2483	0.198681052
2484	0.1986574473
2485	0.198633535
2486	0.198625386
2487	0.1985971419
2488	0.1985747316
2489	0.1985566593
2490	0.1985415743
2491	0.1985022438
2492	0.1984786454
2493	0.1984517252
2494	0.1984516283
2495	0.1984426747
2496	0.1984142302
2497	0.1983663545
2498	0.1983636124
2499	0.1983388557
2500	0.1983139495
2501	0.1982902721
2502	0.1982355381
2503	0.1982105954
2504	0.1981795759
2505	0.1981579127
2506	0.1981244371
2507	0.1981030677
2508	0.1980871215
2509	0.1980864118
2510	0.1980699076
2511	0.1980322288
2512	0.198031214
2513	0.1980125455
2514	0.1979986729
2515	0.1979720742
2516	0.1979501572
2517	0.1979271544
2518	0.1978927992
2519	0.1978530589
2520	0.1978256621
2521	0.1977932115
2522	0.1977588886
2523	0.1977242834
2524	0.1977132818
2525	0.1976967597
2526	0.1976393787
2527	0.1976250892
2528	0.1976110715
2529	0.1975927284
2530	0.1975639426
2531	0.1975384638
2532	0.1974886346
2533	0.1974397796
2534	0.197420604
2535	0.1974183725
2536	0.1973928418
2537	0.1973900423
2538	0.1973644614
2539	0.1973385957
2540	0.1973240399
2541	0.1972901111
2542	0.1972791068
2543	0.1972709833
2544	0.1972682839
2545	0.1972628655
2546	0.1972356333
2547	0.1972163257
2548	0.1971740784
2549	0.1971303816
2550	0.1971109386
2551	0.1970572943
2552	0.1970197285
2553	0.1969987795
2554	0.196992125
2555	0.1969464754
2556	0.1969211873
2557	0.1968979479
2558	0.1968877297
2559	0.1968797475
2560	0.1968797262
2561	0.1968472083
2562	0.1968411546
2563	0.1968369613
2564	0.1968268662
2565	0.1967935108
2566	0.1967542437
2567	0.1967153896
2568	0.1966841745
2569	0.1966801832
2570	0.1966456959
2571	0.196636233
2572	0.1965915716
2573	0.1965667604
2574	0.1965620703
2575	0.1965222111
2576	0.1964867839
2577	0.1964640331
2578	0.1964447985
2579	0.1964066787
2580	0.1963560238
2581	0.1963101904
2582	0.1962860266
2583	0.1962583982
2584	0.1962149021
2585	0.1962005747
2586	0.1961978405
2587	0.1961765136
2588	0.1961603419
2589	0.1961182422
2590	0.1961150778
2591	0.1960964334
2592	0.196070978
2593	0.1960319171
2594	0.1960153696
2595	0.1959958345
2596	0.1959795751
2597	0.1959407966
2598	0.1959114585
2599	0.1959028242
2600	0.1958864181
2601	0.1958707575
2602	0.1958365239
2603	0.195827614
2604	0.1957985887
2605	0.195764142
2606	0.1957348448
2607	0.1956890648
2608	0.1956632365
2609	0.1956192729
2610	0.1955825724
2611	0.195566754
2612	0.1955480981
2613	0.195522025
2614	0.195495746
2615	0.1954753683
2616	0.1954393404
2617	0.1954308375
2618	0.1954179079
2619	0.1953876558
2620	0.1953790195
2621	0.1953518982
2622	0.1953246848
2623	0.1953099558
2624	0.1952809878
2625	0.1952809433
2626	0.1952723101
2627	0.1952630601
2628	0.1952629874
2629	0.1952410653
2630	0.1952225815
2631	0.1952082559
2632	0.1951880946
2633	0.1951762004
2634	0.1951493878
2635	0.1951345986
2636	0.1951098444
2637	0.195075108
2638	0.1950640116
2639	0.1950280287
2640	0.1950048614
2641	0.1949951609
2642	0.1949657812
2643	0.1949463746
2644	0.1949266984
2645	0.1948962968
2646	0.194866
2647	0.1948567706
2648	0.1948314858
2649	0.1948005798
2650	0.1947731568
2651	0.194763902
2652	0.1947344287
2653	0.1947117282
2654	0.1946781291
2655	0.1946780928
2656	0.1946723895
2657	0.1946430985
2658	0.1946137037
2659	0.1945688716
2660	0.1945167739
2661	0.1944956348
2662	0.1944543139
2663	0.1944163234
2664	0.1944104131
2665	0.1943745843
2666	0.1943558009
2667	0.1943252309
2668	0.19428774
2669	0.1942516519
2670	0.1942186481
2671	0.1941700812
2672	0.1941397098
2673	0.1941168399
2674	0.1941061642
2675	0.1940758548
2676	0.194053039
2677	0.1940134529
2678	0.1939868929
2679	0.1939844206
2680	0.1939728674
2681	0.1939311712
2682	0.193917513
2683	0.1938850091
2684	0.1938602091
2685	0.1938375069
2686	0.1938130029
2687	0.1937719863
2688	0.1937677056
2689	0.1937609712
2690	0.1937221585
2691	0.1936698455
2692	0.1936672883
2693	0.1936263904
2694	0.1936010884
2695	0.1935716188
2696	0.1935322346
2697	0.1935313058
2698	0.1935191896
2699	0.1935016643
2700	0.1934842325
2701	0.1934647725
2702	0.1934580651
2703	0.1934419208
2704	0.1934137899
2705	0.1933628713
2706	0.1933331248
2707	0.1932962209
2708	0.1932726151
2709	0.1932401908
2710	0.1932091874
2711	0.1931853308
2712	0.1931622835
2713	0.1931389842
2714	0.1931120705
2715	0.1931015844
2716	0.1930763203
2717	0.1930441561
2718	0.1930126293
2719	0.19298392
2720	0.1929528704
2721	0.192951194
2722	0.1929350908
2723	0.1929219186
2724	0.1929065424
2725	0.1928834114
2726	0.1928804273
2727	0.1928595618
2728	0.1928588999
2729	0.1928412326
2730	0.1928410864
2731	0.1928177016
2732	0.1927845538
2733	0.1927618963
2734	0.1927583364
2735	0.192746991
2736	0.1927425385
2737	0.192725336
2738	0.1927202179
2739	0.1926774383
2740	0.1926772563
2741	0.1926678183
2742	0.1926364802
2743	0.1926202709
2744	0.1925817593
2745	0.1925211354
2746	0.1924922838
2747	0.1924722904
2748	0.192444184
2749	0.1924278101
2750	0.1924093496
2751	0.1923756781
2752	0.1923374979
2753	0.1923139123
2754	0.1922897784
2755	0.1922653714
2756	0.1922318622
2757	0.1922023935
2758	0.1921792162
2759	0.1921602364
2760	0.1921575007
2761	0.1921321007
2762	0.1921091322
2763	0.192075783
2764	0.1920455273
2765	0.1920195191
2766	0.1919784278
2767	0.1919521649
2768	0.1919340584
2769	0.1919020725
2770	0.1918998523
2771	0.1918509988
2772	0.1918336705
2773	0.1918035649
2774	0.1918034477
2775	0.1917872209
2776	0.1917615185
2777	0.1917606808
2778	0.1917274326
2779	0.1917117777
2780	0.1916847439
2781	0.191673014
2782	0.1916434068
2783	0.1916383901
2784	0.1916150432
2785	0.1916026696
2786	0.1915767337
2787	0.1915760497
2788	0.1915715531
2789	0.1915402897
2790	0.1915007743
2791	0.1914949311
2792	0.1914609937
2793	0.1914398402
2794	0.1914191988
2795	0.1913887677
2796	0.191356913
2797	0.1913207719
2798	0.1912994365
2799	0.1912916046
2800	0.1912748746
2801	0.1912491955
2802	0.1912343609
2803	0.1911879712
2804	0.191158526
2805	0.1911421644
2806	0.191105337
2807	0.1910974462
2808	0.191065983
2809	0.1910599648
2810	0.1910482247
2811	0.1910440268
2812	0.191026404
2813	0.1910164785
2814	0.191003588
2815	0.190973807
2816	0.1909449049
2817	0.1909422535
2818	0.1909228495
2819	0.1908839068
2820	0.190868986
2821	0.1908448992
2822	0.1908416189
2823	0.1908010263
2824	0.1908004632
2825	0.1907647392
2826	0.1907475732
2827	0.1907186358
2828	0.1907029857
2829	0.190679944
2830	0.1906595448
2831	0.1906271332
2832	0.1906064533
2833	0.1905820344
2834	0.1905613596
2835	0.1905434117
2836	0.1905155175
2837	0.1904999082
2838	0.1904905618
2839	0.1904832599
2840	0.190465015
2841	0.1904422235
2842	0.1904074009
2843	0.1903665302
2844	0.1903444574
2845	0.1903032495
2846	0.1902728981
2847	0.1902388827
2848	0.1902158158
2849	0.1901906997
2850	0.1901786779
2851	0.1901522571
2852	0.190138669
2853	0.1901251074
2854	0.1901250419
2855	0.1901187558
2856	0.1900988529
2857	0.1900741574
2858	0.1900612626
2859	0.1900408265
2860	0.1900277644
2861	0.1900100321
2862	0.189980651
2863	0.1899522035
2864	0.1899222823
2865	0.1898972698
2866	0.1898719732
2867	0.1898507925
2868	0.1898401231
2869	0.1898304331
2870	0.1897993926
2871	0.1897924699
2872	0.1897829029
2873	0.189771579
2874	0.1897589822
2875	0.1897335092
2876	0.1896977112
2877	0.1896742041
2878	0.1896646204
2879	0.1896288531
2880	0.189624579
2881	0.1896017317
2882	0.1895672551
2883	0.1895496099
2884	0.1895272497
2885	0.1895087632
2886	0.1895059765
2887	0.1894696842
2888	0.1894580505
2889	0.1894577918
2890	0.1894237125
2891	0.1893852976
2892	0.1893598348
2893	0.1893567145
2894	0.189332286
2895	0.1893307433
2896	0.1892812051
2897	0.189261722
2898	0.1892307043
2899	0.1892094113
2900	0.1891750997
2901	0.1891397632
2902	0.1891010612
2903	0.1890708997
2904	0.1890373733
2905	0.1890137132
2906	0.1889894818
2907	0.1889844756
2908	0.1889719291
2909	0.1889644757
2910	0.1889584822
2911	0.1889364802
2912	0.188919661
2913	0.1888951154
2914	0.1888909377
2915	0.1888570761
2916	0.1888374176
2917	0.1888284567
2918	0.1887851829
2919	0.1887607555
2920	0.1887522939
2921	0.1887277994
2922	0.1887243677
2923	0.1886987268
2924	0.1886653237
